"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI, CERTIFIED, CHILLED & FROZEN - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","22,824,000",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","EGGS","EGGS - PRODUCTION, MEASURED IN DOZEN","TOTAL","NOT SPECIFIED","68,400,000",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","EGGS","EGGS - PRODUCTION, MEASURED IN EGGS","TOTAL","NOT SPECIFIED","820,800,000",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","EGGS","EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN","TOTAL","NOT SPECIFIED","1,233,300",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","EGGS","EGGS, HATCHING - PRODUCTION, MEASURED IN EGGS","TOTAL","NOT SPECIFIED","14,800,000",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","EGGS","EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN","TOTAL","NOT SPECIFIED","67,166,700",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","EGGS","EGGS, TABLE - PRODUCTION, MEASURED IN EGGS","TOTAL","NOT SPECIFIED","806,000,000",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","700,700",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","274",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB, LIVE BASIS","TOTAL","NOT SPECIFIED","192,111,000",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","ICE CREAM","ICE CREAM, MIX, LOWFAT - PRODUCTION, MEASURED IN GALLONS","TOTAL","NOT SPECIFIED","1,460,000",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","ICE CREAM","ICE CREAM, MIX, REGULAR - PRODUCTION, MEASURED IN GALLONS","TOTAL","NOT SPECIFIED","1,703,000",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","MILK","MILK - FAT TEST, MEASURED IN PCT","TOTAL","NOT SPECIFIED","3.68",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","MILK","MILK - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","18.5",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","333,000,000",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,900",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","RED MEAT","RED MEAT, SLAUGHTER, COMMERCIAL - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","147,000,000",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,500",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","107",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB, LIVE BASIS","TOTAL","NOT SPECIFIED","593,000",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","TURKEYS","TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","2,019,000",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","TURKEYS","TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","38.63",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","TURKEYS","TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB, LIVE BASIS","TOTAL","NOT SPECIFIED","78,016,000",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","TURKEYS","TURKEYS, YOUNG, SLAUGHTER, FI, CARCASS & PARTS - CONDEMNED, POST-MORTEM, MEASURED IN LB, DRESSED BASIS","TOTAL","NOT SPECIFIED","975,000",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","TURKEYS","TURKEYS, YOUNG, SLAUGHTER, FI, CARCASS & PARTS - CONDEMNED, POST-MORTEM, MEASURED IN PCT OF LB CERTIFIED & POST-MORTEM CONDEMNED","TOTAL","NOT SPECIFIED","1.52",""
"SURVEY","2019","AUG","","STATE","INDIANA","18","","","","","","","00000000","","TURKEYS","TURKEYS, YOUNG, SLAUGHTER, FI, CERTIFIED, CHILLED & FROZEN - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","63,196,000",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, CALVES, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, CALVES, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","300",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, CALVES, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB, LIVE BASIS","TOTAL","NOT SPECIFIED","30,000",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","427,000",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB, LIVE BASIS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, LAYERS - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","14,109,000",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, LAYERS - RATE OF LAY, MEASURED IN EGGS / 100 LAYER","TOTAL","NOT SPECIFIED","2,517",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, LAYERS, TABLE - INVENTORY, AVG, MEASURED IN HEAD","INVENTORY OF LAYERS, TABLE","INVENTORY OF LAYERS, TABLE: (30,000 OR MORE HEAD)","13,815,000",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB, LIVE BASIS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI, CARCASS & PARTS - CONDEMNED, POST-MORTEM, MEASURED IN LB, DRESSED BASIS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI, CARCASS & PARTS - CONDEMNED, POST-MORTEM, MEASURED IN PCT OF LB CERTIFIED & POST-MORTEM CONDEMNED","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI, CERTIFIED, CHILLED & FROZEN - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","EGGS","EGGS - PRODUCTION, MEASURED IN DOZEN","TOTAL","NOT SPECIFIED","29,591,600",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","EGGS","EGGS - PRODUCTION, MEASURED IN EGGS","TOTAL","NOT SPECIFIED","355,100,000",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","EGGS","EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","EGGS","EGGS, HATCHING - PRODUCTION, MEASURED IN EGGS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","EGGS","EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","EGGS","EGGS, TABLE - PRODUCTION, MEASURED IN EGGS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","233,900",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","292",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB, LIVE BASIS","TOTAL","NOT SPECIFIED","68,226,000",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","ICE CREAM","ICE CREAM, MIX, LOWFAT - PRODUCTION, MEASURED IN GALLONS","TOTAL","NOT SPECIFIED","2,716,000",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","MILK","MILK - FAT TEST, MEASURED IN PCT","TOTAL","NOT SPECIFIED","3.65",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","MILK","MILK - PRICE RECEIVED, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","17.6",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","967,000,000",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","2,265",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","RED MEAT","RED MEAT, SLAUGHTER, COMMERCIAL - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","88,100,000",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB, LIVE BASIS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","TURKEYS","TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","TURKEYS","TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","TURKEYS","TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB, LIVE BASIS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","TURKEYS","TURKEYS, YOUNG, SLAUGHTER, FI, CARCASS & PARTS - CONDEMNED, POST-MORTEM, MEASURED IN LB, DRESSED BASIS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","TURKEYS","TURKEYS, YOUNG, SLAUGHTER, FI, CARCASS & PARTS - CONDEMNED, POST-MORTEM, MEASURED IN PCT OF LB CERTIFIED & POST-MORTEM CONDEMNED","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MICHIGAN","26","","","","","","","00000000","","TURKEYS","TURKEYS, YOUNG, SLAUGHTER, FI, CERTIFIED, CHILLED & FROZEN - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, CALVES, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","(Y)",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, CALVES, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","(Y)",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, CALVES, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB, LIVE BASIS","TOTAL","NOT SPECIFIED","(Y)",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,200",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","1,169",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB, LIVE BASIS","TOTAL","NOT SPECIFIED","4,873,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","CHICKENS","CHICKENS, CHICKS, BROILER TYPE - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","32,629,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","CHICKENS","CHICKENS, LAYERS - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","12,273,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","CHICKENS","CHICKENS, LAYERS - RATE OF LAY, MEASURED IN EGGS / 100 LAYER","TOTAL","NOT SPECIFIED","2,521",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","CHICKENS","CHICKENS, LAYERS, TABLE - INVENTORY, AVG, MEASURED IN HEAD","INVENTORY OF LAYERS, TABLE","INVENTORY OF LAYERS, TABLE: (30,000 OR MORE HEAD)","7,198,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","38,793,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","5.04",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB, LIVE BASIS","TOTAL","NOT SPECIFIED","195,540,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI, CARCASS & PARTS - CONDEMNED, POST-MORTEM, MEASURED IN LB, DRESSED BASIS","TOTAL","NOT SPECIFIED","599,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI, CARCASS & PARTS - CONDEMNED, POST-MORTEM, MEASURED IN PCT OF LB CERTIFIED & POST-MORTEM CONDEMNED","TOTAL","NOT SPECIFIED","0.41",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","CHICKENS","CHICKENS, YOUNG, SLAUGHTER, FI, CERTIFIED, CHILLED & FROZEN - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","143,862,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","EGGS","EGGS - PRODUCTION, MEASURED IN DOZEN","TOTAL","NOT SPECIFIED","25,783,400",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","EGGS","EGGS - PRODUCTION, MEASURED IN EGGS","TOTAL","NOT SPECIFIED","309,400,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","EGGS","EGGS, HATCHING - PRODUCTION, MEASURED IN DOZEN","TOTAL","NOT SPECIFIED","3,166,700",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","EGGS","EGGS, HATCHING - PRODUCTION, MEASURED IN EGGS","TOTAL","NOT SPECIFIED","38,000,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","EGGS","EGGS, TABLE - PRODUCTION, MEASURED IN DOZEN","TOTAL","NOT SPECIFIED","22,616,700",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","EGGS","EGGS, TABLE - PRODUCTION, MEASURED IN EGGS","TOTAL","NOT SPECIFIED","271,400,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","HOGS","HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","718,100",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","HOGS","HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","285",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","HOGS","HOGS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB, LIVE BASIS","TOTAL","NOT SPECIFIED","204,452,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","ICE CREAM","ICE CREAM, MIX, REGULAR - PRODUCTION, MEASURED IN GALLONS","TOTAL","NOT SPECIFIED","2,629,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","ICE CREAM","ICE CREAM, REGULAR, HARD - PRODUCTION, MEASURED IN GALLONS","TOTAL","NOT SPECIFIED","3,179,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","RED MEAT","RED MEAT, SLAUGHTER, COMMERCIAL - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","156,200,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","SHEEP","SHEEP, INCL LAMBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB, LIVE BASIS","TOTAL","NOT SPECIFIED","97,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","TURKEYS","TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","969,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","TURKEYS","TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","34.15",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","TURKEYS","TURKEYS, YOUNG, SLAUGHTER, FI - SLAUGHTERED, MEASURED IN LB, LIVE BASIS","TOTAL","NOT SPECIFIED","33,087,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","TURKEYS","TURKEYS, YOUNG, SLAUGHTER, FI, CARCASS & PARTS - CONDEMNED, POST-MORTEM, MEASURED IN LB, DRESSED BASIS","TOTAL","NOT SPECIFIED","152,000",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","TURKEYS","TURKEYS, YOUNG, SLAUGHTER, FI, CARCASS & PARTS - CONDEMNED, POST-MORTEM, MEASURED IN PCT OF LB CERTIFIED & POST-MORTEM CONDEMNED","TOTAL","NOT SPECIFIED","0.57",""
"SURVEY","2019","AUG","","STATE","MISSOURI","29","","","","","","","00000000","","TURKEYS","TURKEYS, YOUNG, SLAUGHTER, FI, CERTIFIED, CHILLED & FROZEN - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","26,587,000",""
"SURVEY","2019","DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, CALVES, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","100",""
"SURVEY","2019","DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, CALVES, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED","420",""
"SURVEY","2019","DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, CALVES, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB, LIVE BASIS","TOTAL","NOT SPECIFIED","39,000",""
"SURVEY","2019","DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","82,000",""
"SURVEY","2019","DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB / HEAD, LIVE BASIS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","CATTLE","CATTLE, GE 500 LBS, SLAUGHTER, COMMERCIAL - SLAUGHTERED, MEASURED IN LB, LIVE BASIS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2019","DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","6,849,000",""
"SURVEY","2019","DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE, COTTAGE, CREAMED, FAT CONTENT GE 4 PCT - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","3,607,000",""
"SURVEY","2019","DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","CHEESE","CHEESE, COTTAGE, CURD - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","2,831,000",""
"SURVEY","2019","DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","CHICKENS","CHICKENS, LAYERS - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,076,000",""
"SURVEY","2019","DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","CHICKENS","CHICKENS, LAYERS - RATE OF LAY, MEASURED IN EGGS / 100 LAYER","TOTAL","NOT SPECIFIED","2,340",""
"SURVEY","2019","DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","CHICKENS","CHICKENS, LAYERS, TABLE - INVENTORY, AVG, MEASURED IN HEAD","INVENTORY OF LAYERS, TABLE","INVENTORY OF LAYERS, TABLE: (30,000 OR MORE HEAD)","5,534,000",""
